Classifier,Avg_AUC,Avg_Acc,Number_of_Features,Features,AUC_each_fold,Acc_each_fold,TPR_multiclass_each_fold,FPR_multiclass_each_fold,Best_Hyperparameters
KNearest Neighbors,0.5151948126846102,0.45353650793650785,2,hr_avg(t-1);hr_max(t),[[0.6281779661016949, 0.46186186186186184, 0.47572815533980584], [0.48789346246973364, 0.5672727272727273, 0.45542806707855243], [0.6585956416464891, 0.4696969696969697, 0.46425419240953225], [0.46260683760683763, 0.6512226512226512, 0.411738746690203], [0.5886752136752137, 0.4407979407979408, 0.5039717563989409]],[0.5396825396825397, 0.432, 0.568, 0.472, 0.256],[[array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.33009709, 0.33009709, 0.42718447, 0.42718447, 0.46601942,
       0.46601942, 0.47572816, 0.47572816, 0.48543689, 0.48543689,
       0.59223301, 0.59223301, 0.60194175, 0.60194175, 0.62135922,
       0.62135922, 0.74757282, 0.74757282, 0.7961165 , 0.7961165 ,
       0.84466019, 0.84466019, 0.85436893, 0.85436893, 0.99029126,
       0.99029126, 1.        ])]],[[array([0.        , 0.05932203, 0.10169492, 0.10169492, 0.15254237,
       0.15254237, 0.22881356, 0.22881356, 0.27966102, 0.27966102,
       0.30508475, 0.30508475, 0.38983051, 0.38983051, 0.51694915,
       1.        ]), array([0.        , 0.05405405, 0.10810811, 0.10810811, 0.18018018,
       0.18018018, 0.24324324, 0.24324324, 0.44144144, 0.44144144,
       0.46846847, 0.46846847, 0.54054054, 1.        ]), array([0.        , 0.04347826, 0.04347826, 0.13043478, 0.13043478,
       0.17391304, 0.17391304, 0.2173913 , 0.2173913 , 0.30434783,
       0.30434783, 0.34782609, 0.34782609, 0.39130435, 0.39130435,
       0.43478261, 0.43478261, 0.52173913, 0.52173913, 0.56521739,
       0.56521739, 1.        ])], [array([0.        , 0.00847458, 0.1440678 , 0.1440678 , 0.19491525,
       0.19491525, 0.36440678, 0.36440678, 0.44915254, 0.44915254,
       0.6779661 , 0.6779661 , 0.75423729, 0.75423729, 1.        ,
       1.        ]), array([0.        , 0.00909091, 0.06363636, 0.06363636, 0.08181818,
       0.08181818, 0.09090909, 0.09090909, 0.2       , 0.2       ,
       0.34545455, 0.34545455, 0.47272727, 0.47272727, 0.56363636,
       0.56363636, 0.58181818, 0.58181818, 0.7       , 0.7       ,
       0.78181818, 0.78181818, 0.92727273, 0.92727273, 0.94545455,
       0.94545455, 1.        ]), array([0.        , 0.        , 0.        , 0.09090909, 0.09090909,
       0.13636364, 0.13636364, 0.22727273, 0.22727273, 0.27272727,
       0.27272727, 0.31818182, 0.31818182, 0.36363636, 0.36363636,
       0.45454545, 0.45454545, 0.5       , 0.5       , 0.54545455,
       0.54545455, 0.59090909, 0.59090909, 0.68181818, 0.68181818,
       0.72727273, 0.72727273, 0.77272727, 0.77272727, 0.81818182,
       0.81818182, 0.86363636, 0.86363636, 0.90909091, 0.90909091,
       0.95454545, 0.95454545, 1.        ])], [array([0.        , 0.00847458, 0.03389831, 0.03389831, 0.04237288,
       0.04237288, 0.18644068, 0.18644068, 0.19491525, 0.19491525,
       0.55932203, 0.55932203, 0.61016949, 0.61016949, 0.76271186,
       0.76271186, 1.        ]), array([0.        , 0.00909091, 0.01818182, 0.01818182, 0.06363636,
       0.06363636, 0.1       , 0.1       , 0.11818182, 0.11818182,
       0.53636364, 0.53636364, 0.65454545, 0.65454545, 0.68181818,
       0.68181818, 0.70909091, 0.70909091, 0.72727273, 0.72727273,
       0.75454545, 0.75454545, 0.76363636, 0.76363636, 0.78181818,
       0.78181818, 0.98181818, 0.98181818, 1.        , 1.        ]), array([0.        , 0.        , 0.        , 0.04545455, 0.04545455,
       0.09090909, 0.09090909, 0.13636364, 0.13636364, 0.22727273,
       0.22727273, 0.27272727, 0.27272727, 0.31818182, 0.31818182,
       0.36363636, 0.36363636, 0.40909091, 0.40909091, 0.45454545,
       0.45454545, 0.5       , 0.5       , 0.59090909, 0.59090909,
       0.63636364, 0.63636364, 0.68181818, 0.68181818, 0.72727273,
       0.72727273, 0.77272727, 0.77272727, 0.86363636, 0.86363636,
       0.90909091, 0.90909091, 0.95454545, 0.95454545, 1.        ])], [array([0.        , 0.00854701, 0.05982906, 0.05982906, 0.34188034,
       0.34188034, 0.35042735, 0.35042735, 0.46153846, 0.46153846,
       0.70940171, 0.70940171, 0.72649573, 0.72649573, 0.74358974,
       0.74358974, 0.90598291, 0.90598291, 1.        ]), array([0.        , 0.00900901, 0.01801802, 0.01801802, 0.09009009,
       0.09009009, 0.13513514, 0.13513514, 0.16216216, 0.16216216,
       0.18018018, 0.18018018, 0.2972973 , 0.2972973 , 0.41441441,
       0.41441441, 0.42342342, 0.42342342, 0.51351351, 0.51351351,
       0.6036036 , 0.6036036 , 0.66666667, 0.66666667, 0.84684685,
       0.84684685, 1.        ]), array([0.        , 0.        , 0.        , 0.09090909, 0.09090909,
       0.13636364, 0.13636364, 0.18181818, 0.18181818, 0.22727273,
       0.22727273, 0.27272727, 0.27272727, 0.31818182, 0.31818182,
       0.36363636, 0.36363636, 0.40909091, 0.40909091, 0.45454545,
       0.45454545, 0.5       , 0.5       , 0.54545455, 0.54545455,
       0.59090909, 0.59090909, 0.68181818, 0.68181818, 0.72727273,
       0.72727273, 0.81818182, 0.81818182, 0.86363636, 0.86363636,
       0.90909091, 0.90909091, 0.95454545, 0.95454545, 1.        ,
       1.        ])], [array([0.        , 0.00854701, 0.20512821, 0.20512821, 0.25641026,
       0.25641026, 0.29059829, 0.29059829, 0.32478632, 0.32478632,
       0.41025641, 0.41025641, 0.48717949, 0.48717949, 0.58119658,
       0.58119658, 0.73504274, 0.73504274, 1.        ]), array([0.        , 0.00900901, 0.07207207, 0.07207207, 0.20720721,
       0.20720721, 0.26126126, 0.26126126, 0.47747748, 0.47747748,
       0.48648649, 0.48648649, 0.62162162, 0.62162162, 0.63963964,
       0.63963964, 0.81081081, 0.81081081, 0.85585586, 0.85585586,
       0.86486486, 0.86486486, 0.99099099, 0.99099099, 1.        ]), array([0.        , 0.        , 0.        , 0.09090909, 0.09090909,
       0.18181818, 0.18181818, 0.27272727, 0.27272727, 0.31818182,
       0.31818182, 0.36363636, 0.36363636, 0.40909091, 0.40909091,
       0.5       , 0.5       , 0.54545455, 0.54545455, 0.59090909,
       0.59090909, 0.63636364, 0.63636364, 0.68181818, 0.68181818,
       0.72727273, 0.72727273, 0.77272727, 0.77272727, 0.81818182,
       0.81818182, 0.86363636, 0.86363636, 0.90909091, 0.90909091,
       1.        , 1.        ])]],{'random_state': 0}
